Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Age Range,Referred a Friend,Number of Referrals,Tenure in Months,Quarter,Month,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Churn Score Category,CLTV Category,Customers
9391-EOYLI,Male,77,1,0,0,3,1,1,12,Q3,7,1,6.97,0,1,2,19,0,0,0,0,0,1,0,1,1,1,1,80.45,950.2,0,0,83.64,1033.84,2,Churned,Yes,1,69,5374,Competitor,Competitor made better offer,Group 3,Group 3,9391
2761-OCIAX,Male,74,0,0,0,3,0,0,2,Q3,7,1,6.51,0,1,2,11,0,1,0,0,0,0,0,1,1,1,1,74.7,165.4,0,0,13.02,178.42,2,Churned,Yes,1,81,2803,Competitor,Competitor made better offer,Group 4,Group 1,2761
3068-OMWZA,Male,77,0,0,0,3,0,0,1,Q3,7,1,49.6,1,1,2,20,0,0,1,0,1,0,0,0,1,1,1,88.8,88.8,0,10,49.6,148.4,1,Churned,Yes,1,91,3106,Competitor,Competitor made better offer,Group 4,Group 1,3068
4154-AQUGT,Male,76,1,0,0,3,1,1,13,Q3,7,1,1.47,0,1,2,5,0,1,0,1,0,1,0,1,1,1,1,89.05,1169.35,0,0,19.11,1188.46,1,Churned,Yes,1,82,3861,Competitor,Competitor made better offer,Group 4,Group 2,4154
8017-LXHFA,Female,77,0,0,0,3,0,0,23,Q3,8,1,31.17,0,1,2,23,0,1,0,0,1,1,0,1,1,1,1,94.75,2293.6,0,0,716.91,3010.51,2,Churned,Yes,1,95,2740,Competitor,Competitor made better offer,Group 4,Group 1,8017
4248-QPAVC,Female,80,1,0,0,3,1,1,17,Q3,8,1,36.82,1,1,2,6,1,0,1,0,0,0,0,1,1,1,1,85.35,1463.45,0,0,625.94,2089.39,1,Churned,Yes,1,90,3209,Competitor,Competitor made better offer,Group 4,Group 1,4248
4690-LLKUA,Male,68,0,0,0,3,0,0,17,Q3,8,1,40.93,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,45.05,770.6,0,0,695.81,1466.41,1,Churned,Yes,1,93,3797,Competitor,Competitor made better offer,Group 4,Group 2,4690
9490-DFPMD,Female,79,0,0,0,3,0,0,42,Q3,9,1,9.53,1,1,2,17,0,0,0,0,1,0,0,1,1,1,1,84.65,3541.35,0,0,400.26,3941.61,2,Churned,Yes,1,90,4871,Competitor,Competitor made better offer,Group 4,Group 3,9490
8580-AECUZ,Male,65,0,0,0,2,0,0,1,Q3,9,1,42.3,0,1,2,16,0,0,0,0,1,0,0,1,1,1,1,79.1,79.1,0,0,42.3,121.4,3,Churned,Yes,1,92,5001,Competitor,Competitor made better offer,Group 4,Group 3,8580
5047-LHVLY,Male,68,0,0,0,3,0,0,1,Q3,9,1,39.78,0,1,3,12,0,0,1,0,0,0,0,1,1,1,3,50.15,50.15,0,0,39.78,89.93,2,Churned,Yes,1,91,3438,Competitor,Competitor made better offer,Group 4,Group 1,5047
8375-DKEBR,Female,72,0,0,0,3,0,0,1,Q3,8,1,34.51,0,1,2,15,0,0,0,0,0,0,0,1,1,1,1,69.6,69.6,0,0,34.51,104.11,1,Churned,Yes,1,96,3438,Competitor,Competitor had better devices,Group 4,Group 1,8375
7279-BUYWN,Female,66,0,0,0,3,0,0,41,Q3,9,1,27.95,1,1,2,23,1,1,1,0,1,1,1,1,1,1,1,113.2,4689.5,0,0,1145.95,5835.45,1,Churned,Yes,1,89,3380,Attitude,Attitude of support person,Group 4,Group 1,7279
7156-MHUGY,Male,68,0,0,0,3,0,0,13,Q3,8,1,26.11,0,1,2,4,0,0,0,0,1,1,1,0,1,1,1,90.5,1201.15,29.84,140,339.43,1650.74,1,Churned,Yes,1,76,5394,Competitor,Competitor had better devices,Group 4,Group 4,7156
9606-PBKBQ,Male,69,1,0,0,3,1,1,32,Q3,8,1,5.99,1,1,2,23,0,0,0,0,0,1,1,1,1,1,1,85,2642.05,49.57,0,191.68,2784.16,1,Churned,Yes,1,94,4584,Attitude,Attitude of support person,Group 4,Group 3,9606
3536-IQCTX,Male,76,1,0,0,3,1,1,32,Q3,9,1,49.6,1,1,2,10,0,0,0,0,0,1,1,1,1,0,1,85.3,2661.1,0,0,1587.2,4248.3,1,Churned,Yes,1,75,2712,Competitor,Competitor had better devices,Group 3,Group 1,3536
3132-TVFDZ,Male,70,1,0,0,3,1,1,57,Q3,8,0,0,0,1,3,3,0,0,0,0,1,1,1,1,1,1,1,44.85,2572.95,12.07,0,0,2560.88,2,Churned,Yes,1,82,5172,Attitude,Attitude of support person,Group 4,Group 3,3132
8080-DDEMJ,Male,71,0,0,0,3,0,0,1,Q3,8,1,15.28,0,1,3,14,0,0,0,0,0,0,0,1,1,0,1,45.1,45.1,0,0,15.28,60.38,2,Churned,Yes,1,79,4499,Attitude,Attitude of support person,Group 4,Group 2,8080
6702-OHFWR,Male,75,0,0,0,3,0,0,1,Q3,8,0,0,0,1,1,26,0,1,1,0,0,1,0,1,1,1,1,43.3,43.3,0,0,0,43.3,3,Churned,Yes,1,91,4972,Other,Poor expertise of online support,Group 4,Group 3,6702
4510-PYUSH,Female,67,0,0,0,3,0,0,38,Q3,9,1,26.1,0,1,1,27,1,1,0,0,0,0,0,1,1,1,2,57.15,2250.65,0,0,991.8,3242.45,1,Churned,Yes,1,75,3110,Attitude,Attitude of support person,Group 3,Group 1,4510
8840-DQLGN,Female,65,1,0,0,2,1,1,35,Q3,9,1,15.98,1,1,3,22,1,1,0,1,1,0,0,1,1,1,1,100.5,3653.35,0,0,559.3,4212.65,1,Churned,Yes,1,81,4745,Attitude,Attitude of support person,Group 4,Group 3,8840
4193-ORFCL,Female,80,0,0,0,3,0,0,1,Q3,9,1,15.24,0,1,1,14,0,0,0,0,0,0,0,1,1,0,2,45.1,45.1,0,0,15.24,60.34,1,Churned,Yes,1,70,2740,Competitor,Competitor had better devices,Group 3,Group 1,4193
7776-QWNFX,Male,71,1,0,0,3,1,1,30,Q3,8,1,4.65,0,1,1,29,0,1,0,0,0,0,0,1,1,1,1,50.4,1527.5,0,0,139.5,1667,3,Churned,Yes,1,83,4795,Attitude,Attitude of support person,Group 4,Group 3,7776
6689-TCZHQ,Female,70,0,0,0,3,0,0,5,Q3,8,1,12.27,0,1,2,20,0,0,0,0,0,1,0,1,1,0,1,78.95,378.4,0,0,61.35,439.75,3,Churned,Yes,1,65,4054,Attitude,Attitude of support person,Group 3,Group 2,6689
9497-QCMMS,Male,73,0,0,0,3,0,0,1,Q3,7,1,30.17,1,1,2,6,0,0,0,0,1,1,0,1,1,1,1,93.55,93.55,0,0,30.17,123.72,1,Churned,Yes,1,81,5536,Competitor,Competitor made better offer,Group 4,Group 4,9497
3424-NMNBO,Male,78,1,0,0,3,1,1,58,Q3,8,1,49.38,1,1,2,19,1,1,1,0,1,1,0,1,2,1,1,108.85,6287.25,0,0,2864.04,9151.29,1,Churned,Yes,1,91,4739,Competitor,Competitor made better offer,Group 4,Group 3,3424
4514-GFCFI,Female,76,0,0,0,3,0,0,16,Q3,8,1,17.51,1,1,2,7,0,0,0,0,1,0,0,1,1,1,1,84.75,1350.15,0,0,280.16,1630.31,2,Churned,Yes,1,91,5136,Attitude,Attitude of support person,Group 4,Group 3,4514
8000-REIQB,Female,73,0,0,0,3,0,0,1,Q3,9,1,22.5,0,1,2,27,0,0,0,0,0,0,0,0,1,1,1,69.95,69.95,0,10,22.5,102.45,2,Churned,Yes,1,94,3208,Competitor,Competitor made better offer,Group 4,Group 1,8000
4795-KTRTH,Female,68,1,0,0,3,1,1,5,Q3,7,1,47.28,1,1,2,11,0,1,0,0,0,0,0,0,1,1,1,81,371.65,40.64,10,236.4,577.41,1,Churned,Yes,1,91,4287,Competitor,Competitor made better offer,Group 4,Group 2,4795
9961-JBNMK,Male,79,0,0,0,3,0,0,21,Q3,7,1,42.27,0,1,2,7,0,0,1,0,1,1,0,1,1,1,1,96.8,2030.3,10.2,0,887.67,2907.77,1,Churned,Yes,1,87,4317,Dissatisfaction,Product dissatisfaction,Group 4,Group 2,9961
6179-GJPSO,Female,67,0,0,0,3,0,0,43,Q3,8,1,31.83,0,1,2,10,1,1,0,1,1,1,0,1,1,1,2,108.15,4600.7,0,0,1368.69,5969.39,1,Churned,Yes,1,86,2833,Competitor,Competitor made better offer,Group 4,Group 1,6179
8290-YWKHZ,Female,69,1,0,0,3,1,1,32,Q3,8,1,33.74,1,1,2,6,0,0,0,0,1,1,0,1,1,1,1,93.2,2931,17.88,0,1079.68,3992.8,3,Churned,Yes,1,90,5247,Competitor,Competitor made better offer,Group 4,Group 3,8290
8051-HJRLT,Female,72,0,0,0,3,0,0,1,Q3,8,1,18.2,0,1,2,13,0,0,0,0,0,0,0,1,1,1,1,70.55,70.55,0,0,18.2,88.75,3,Churned,Yes,1,82,2146,Attitude,Attitude of service provider,Group 4,Group 1,8051
4021-RQSNY,Male,75,1,0,0,3,1,1,29,Q3,9,1,25.78,1,1,2,28,0,0,1,0,1,1,1,0,1,1,1,98.5,3004.15,37.55,40,747.62,3754.22,3,Churned,Yes,1,72,5137,Attitude,Attitude of service provider,Group 3,Group 3,4021
9061-TIHDA,Male,67,1,0,0,3,1,1,13,Q3,7,1,31.7,1,1,3,6,0,0,0,0,1,1,1,1,1,1,1,95.25,1233.65,48.09,0,412.1,1597.66,1,Churned,Yes,1,90,2982,Competitor,Competitor had better devices,Group 4,Group 1,9061
8699-ASUFO,Male,72,1,0,0,3,1,1,7,Q3,8,1,8.92,1,1,2,17,0,0,0,0,0,0,0,1,1,1,2,74.4,527.9,32.46,0,62.44,557.88,3,Churned,Yes,1,96,4969,Attitude,Attitude of service provider,Group 4,Group 3,8699
4695-WJZUE,Female,68,0,0,0,3,0,0,2,Q3,9,1,21.57,1,1,2,28,0,0,1,0,0,1,1,1,1,1,1,88.55,179.25,0,0,43.14,222.39,1,Churned,Yes,1,80,3685,Competitor,Competitor had better devices,Group 4,Group 2,4695
3988-RQIXO,Female,68,0,0,0,3,0,0,1,Q3,8,1,43.61,0,1,2,2,0,0,0,0,1,1,1,1,1,1,1,91.3,91.3,0,0,43.61,134.91,3,Churned,Yes,1,71,2371,Attitude,Attitude of service provider,Group 3,Group 1,3988
5931-FLJJF,Male,75,1,0,0,3,1,1,7,Q3,7,1,16.05,0,1,2,22,0,0,0,0,0,0,0,1,1,1,2,70.1,467.55,20.23,0,112.35,559.67,2,Churned,Yes,1,83,3669,Attitude,Attitude of service provider,Group 4,Group 2,5931
3207-OYBWH,Male,74,1,0,0,3,1,1,57,Q3,7,1,49.91,1,1,2,21,0,1,1,0,0,1,0,1,1,1,1,95.25,5427.05,12.59,0,2844.87,8259.33,2,Churned,Yes,1,86,6259,Attitude,Attitude of support person,Group 4,Group 4,3207
7216-EWTRS,Female,78,1,0,0,3,1,4,1,Q3,7,1,17.35,1,1,2,23,0,0,1,0,1,1,0,1,1,1,1,100.8,100.8,0,0,17.35,118.15,1,Churned,Yes,1,65,3128,Attitude,Attitude of service provider,Group 3,Group 1,7216
2528-HFYZX,Male,66,1,0,0,3,1,2,17,Q3,7,1,1.05,0,1,2,8,0,1,0,0,0,0,0,1,1,1,1,76.45,1233.4,0,0,17.85,1251.25,1,Churned,Yes,1,92,3266,Competitor,Competitor had better devices,Group 4,Group 1,2528
4140-MUHUG,Female,73,0,0,0,3,0,0,3,Q3,8,1,18.38,0,1,2,20,0,0,1,0,1,0,0,1,1,1,1,86.85,220.95,0,0,55.14,276.09,2,Churned,Yes,1,70,3561,Attitude,Attitude of service provider,Group 3,Group 2,4140
1587-FKLZB,Male,79,1,0,0,3,1,1,66,Q3,7,1,28.86,1,1,2,25,0,0,1,0,1,1,0,1,1,1,2,99.5,6822.15,0,0,1904.76,8726.91,1,Churned,Yes,1,96,4479,Competitor,Competitor had better devices,Group 4,Group 2,1587
5440-FLBQG,Male,69,1,0,0,3,1,1,69,Q3,7,1,48.88,1,1,2,4,0,1,1,1,1,1,0,1,3,1,1,108.4,7318.2,0,0,3372.72,10690.92,3,Churned,Yes,1,73,4708,Attitude,Attitude of service provider,Group 3,Group 3,5440
2774-LVQUS,Female,65,1,0,0,2,1,2,15,Q3,9,1,44.13,1,1,2,3,0,0,1,1,0,0,0,0,1,1,1,83.05,1258.3,0,110,661.95,2030.25,3,Churned,Yes,1,70,2596,Competitor,Competitor made better offer,Group 3,Group 1,2774
4612-THJBS,Female,68,0,0,0,3,0,0,56,Q3,8,1,34.58,1,1,2,4,0,1,1,0,1,1,0,1,2,1,1,104.75,5510.65,0,0,1936.48,7447.13,3,Churned,Yes,1,93,5605,Attitude,Attitude of service provider,Group 4,Group 4,4612
4094-NSEDU,Female,79,0,0,0,3,0,0,21,Q3,9,1,21.15,1,1,2,9,0,0,0,0,1,1,0,1,1,1,1,94.25,1973.75,0,0,444.15,2417.9,2,Churned,Yes,1,73,4819,Competitor,Competitor made better offer,Group 3,Group 3,4094
1846-XWOQN,Female,80,0,0,0,3,0,0,1,Q3,9,1,47.97,0,1,2,8,0,0,0,0,0,0,0,1,1,1,1,70.15,70.15,0,0,47.97,118.12,2,Churned,Yes,1,71,2825,Competitor,Competitor made better offer,Group 3,Group 1,1846
3757-NJYBX,Male,77,1,0,0,3,1,3,32,Q3,9,1,7.92,1,1,2,3,0,1,1,0,1,1,0,1,1,0,1,106.35,3520.75,0,0,253.44,3774.19,2,Churned,Yes,1,65,4113,Other,Moved,Group 3,Group 2,3757
9898-KZQDZ,Female,65,1,0,0,2,1,1,40,Q3,9,1,49.5,1,1,2,20,0,0,0,0,1,1,1,1,1,1,2,94.55,3640.45,0,0,1980,5620.45,1,Churned,Yes,1,95,5676,Competitor,Competitor had better devices,Group 4,Group 4,9898
8263-JQAIK,Male,66,0,0,0,3,0,0,2,Q3,9,0,0,0,1,1,6,0,0,0,0,0,0,0,1,1,1,2,24.45,47.5,0,0,0,47.5,3,Churned,Yes,1,77,5573,Competitor,Competitor offered more data,Group 4,Group 4,8263
2205-YMZZJ,Male,75,0,0,0,3,0,0,7,Q3,7,1,39.51,1,1,2,13,0,0,0,0,1,0,0,0,1,1,1,84.8,546.95,0,0,276.57,823.52,3,Churned,Yes,1,70,2015,Competitor,Competitor made better offer,Group 3,Group 1,2205
1254-IZEYF,Female,74,0,0,0,3,0,0,31,Q3,7,1,39.36,1,1,2,4,0,1,0,0,1,1,0,1,1,1,1,99.95,3186.65,0,0,1220.16,4406.81,3,Churned,Yes,1,96,5362,Competitor,Competitor made better offer,Group 4,Group 3,1254
9221-OTIVJ,Female,80,0,0,0,3,0,0,14,Q3,8,1,29.96,1,1,2,7,0,1,1,0,1,1,0,1,1,1,1,104.85,1531.4,0,0,419.44,1950.84,1,Churned,Yes,1,86,2292,Dissatisfaction,Product dissatisfaction,Group 4,Group 1,9221
5908-QMGOE,Male,74,0,0,0,3,0,0,15,Q3,8,1,23.53,1,1,2,9,0,0,0,0,0,0,0,1,1,1,2,74.2,1133.9,43.31,0,352.95,1443.54,1,Churned,Yes,1,80,4553,Competitor,Competitor had better devices,Group 4,Group 3,5908
0397-GZBBC,Male,70,1,0,0,3,0,0,59,Q3,9,1,10.78,1,1,2,15,0,0,0,0,1,1,0,1,1,1,1,93.85,5574.75,8.13,0,636.02,6202.64,2,Churned,Yes,1,85,5390,Price,Price too high,Group 4,Group 4,397
7641-EUYET,Male,76,1,0,0,3,1,3,46,Q3,7,1,49.11,1,1,2,17,1,1,1,0,1,0,0,1,1,1,1,100.7,4541.2,46.64,0,2259.06,6753.62,1,Churned,Yes,1,72,5712,Dissatisfaction,Product dissatisfaction,Group 3,Group 4,7641
8922-LIEGH,Female,72,0,0,0,3,0,0,25,Q3,7,1,36.36,1,1,2,6,0,1,0,0,0,1,0,1,1,1,1,89.7,2187.55,23.33,0,909,3073.22,3,Churned,Yes,1,82,4078,Dissatisfaction,Poor expertise of online support,Group 4,Group 2,8922
8245-UMPYT,Female,66,0,0,0,3,0,0,16,Q3,7,1,32.11,1,1,2,14,0,0,0,0,1,1,0,1,1,1,1,96.4,1581.2,47.2,0,513.76,2047.76,3,Churned,Yes,1,80,2688,Dissatisfaction,Poor expertise of phone support,Group 4,Group 1,8245
5186-SAMNZ,Male,75,0,0,0,3,0,0,1,Q3,8,1,41.2,0,1,2,15,0,0,0,0,0,0,0,0,1,1,1,69.5,69.5,0,80,41.2,190.7,2,Churned,Yes,1,77,3273,Price,Price too high,Group 4,Group 1,5186
5373-SFODM,Male,65,1,0,0,2,1,1,36,Q3,7,1,24.54,1,1,2,5,0,0,0,0,0,1,1,1,1,1,2,85.25,3132.75,0,0,883.44,4016.19,2,Churned,Yes,1,82,3041,Dissatisfaction,Product dissatisfaction,Group 4,Group 1,5373
0022-TCJCI,Male,79,0,0,0,3,0,0,45,Q3,7,1,10.67,0,1,1,17,1,0,1,0,0,1,0,1,2,0,2,62.7,2791.5,0,0,480.15,3271.65,1,Churned,Yes,1,92,2654,Dissatisfaction,Limited range of services,Group 4,Group 1,22
5130-IEKQT,Male,73,0,0,0,3,0,0,25,Q3,7,1,46.34,1,1,2,22,0,1,1,0,1,1,0,1,1,0,2,105.95,2655.25,0,0,1158.5,3813.75,2,Churned,Yes,1,91,4283,Price,Price too high,Group 4,Group 2,5130
3269-ATYWD,Male,79,0,0,0,3,0,0,39,Q3,7,1,41.93,1,1,2,23,0,0,0,0,1,1,0,0,1,1,1,95.65,3759.05,0,150,1635.27,5544.32,1,Churned,Yes,1,65,4892,Other,Don't know,Group 3,Group 3,3269
0354-WYROK,Female,70,1,0,0,3,1,1,31,Q3,9,1,47.95,0,1,2,21,0,0,1,1,1,1,0,1,1,1,1,98.9,2911.3,0,0,1486.45,4397.75,2,Churned,Yes,1,91,4050,Other,Don't know,Group 4,Group 2,354
7576-OYWBN,Male,71,0,0,0,3,0,0,3,Q3,9,1,30.25,1,1,2,28,0,0,0,0,0,0,0,1,1,1,1,76.05,231.8,0,0,90.75,322.55,1,Churned,Yes,1,67,2930,Competitor,Competitor had better devices,Group 3,Group 1,7576
5539-TMZLF,Male,69,0,0,0,3,0,0,1,Q3,8,1,33.84,0,1,2,5,0,0,0,0,0,0,0,1,1,1,1,69.75,69.75,0,0,33.84,103.59,1,Churned,Yes,1,69,5057,Competitor,Competitor had better devices,Group 3,Group 3,5539
3336-JORSO,Female,70,0,0,0,3,0,0,33,Q3,8,1,17.24,1,1,2,25,0,1,1,1,1,1,1,0,1,1,1,110.45,3655.45,0,70,568.92,4294.37,1,Churned,Yes,1,80,3401,Dissatisfaction,Product dissatisfaction,Group 4,Group 1,3336
6861-XWTWQ,Male,71,1,0,0,3,1,1,7,Q3,7,1,42.92,1,1,2,2,0,0,1,0,1,1,1,1,1,1,1,99.25,665.45,0,0,300.44,965.89,2,Churned,Yes,1,90,2487,Attitude,Attitude of support person,Group 4,Group 1,6861
4283-FUTGF,Male,67,0,0,0,3,0,0,19,Q3,8,1,16.78,1,1,2,15,0,0,1,0,0,0,0,1,1,1,1,79.85,1471.75,0,0,318.82,1790.57,3,Churned,Yes,1,65,3715,Dissatisfaction,Network reliability,Group 3,Group 2,4283
2397-BRLOM,Male,67,1,0,0,3,1,2,8,Q3,8,1,26.99,0,1,2,2,0,0,0,0,1,0,0,1,1,1,2,80.45,583.45,0,0,215.92,799.37,1,Churned,Yes,1,91,3443,Other,Don't know,Group 4,Group 1,2397
8510-AWCXC,Female,69,0,0,0,3,0,0,13,Q3,7,1,7.22,1,1,2,28,1,0,0,0,1,1,0,1,1,1,1,100.8,1308.1,0,0,93.86,1401.96,1,Churned,Yes,1,65,3269,Attitude,Attitude of support person,Group 3,Group 1,8510
8225-BTJAU,Male,75,0,0,0,3,0,0,10,Q3,8,1,7.51,0,1,2,18,0,0,0,0,0,1,0,1,1,1,1,79.25,793.55,0,0,75.1,868.65,1,Churned,Yes,1,87,3856,Competitor,Competitor had better devices,Group 4,Group 2,8225
1724-BQUHA,Male,67,0,0,0,3,0,0,5,Q3,8,1,45.72,0,1,2,6,0,0,0,0,1,1,0,1,1,1,1,89.5,477.7,0,0,228.6,706.3,2,Churned,Yes,1,66,2718,Attitude,Attitude of support person,Group 3,Group 1,1724
4826-XTSOH,Male,66,1,0,0,3,0,0,1,Q3,7,1,38.78,1,1,2,23,0,0,0,0,1,0,0,1,1,1,1,86.05,86.05,0,0,38.78,124.83,1,Churned,Yes,1,96,4843,Competitor,Competitor had better devices,Group 4,Group 3,4826
2408-WITXK,Female,67,0,0,0,3,0,0,10,Q3,9,0,0,0,1,1,4,0,0,0,0,0,1,0,1,1,1,1,34.7,329.8,0,0,0,329.8,1,Churned,Yes,1,92,3244,Other,Deceased,Group 4,Group 1,2408
2634-HCZGT,Male,71,1,0,0,3,1,1,53,Q3,9,1,21.67,1,1,3,6,1,0,0,1,0,0,0,0,2,1,1,60.05,3229.65,0,100,1148.51,4478.16,1,Churned,Yes,1,77,5271,Other,Moved,Group 4,Group 3,2634
7503-QQRVF,Male,74,1,0,0,3,1,1,16,Q3,9,1,26.12,0,1,2,8,0,1,0,0,0,0,0,1,1,1,2,74.3,1178.25,0,0,417.92,1596.17,1,Churned,Yes,1,81,2076,Competitor,Competitor had better devices,Group 4,Group 1,7503
0709-TVGUR,Female,70,0,0,0,3,0,0,9,Q3,9,1,17.56,1,1,2,27,0,0,0,0,0,0,0,1,1,1,1,74.55,622.9,33.25,0,158.04,747.69,1,Churned,Yes,1,69,3145,Competitor,Competitor had better devices,Group 3,Group 1,709
3001-CBHLQ,Male,76,1,0,0,3,1,1,32,Q3,9,1,43.51,1,1,2,22,0,0,1,1,1,1,0,1,1,1,1,104.9,3351.55,33.73,0,1392.32,4710.14,1,Churned,Yes,1,79,3966,Attitude,Attitude of support person,Group 4,Group 2,3001
4102-OQUPX,Male,67,1,0,0,3,1,1,1,Q3,9,1,17.36,1,1,2,29,0,0,0,0,0,0,0,0,1,1,1,74.4,74.4,0,30,17.36,121.76,3,Churned,Yes,1,91,5429,Competitor,Competitor made better offer,Group 4,Group 4,4102
3999-QGRJH,Male,80,0,0,0,3,0,0,8,Q3,7,1,14.89,0,1,2,20,0,0,0,0,0,0,0,1,1,1,1,69.7,560.85,0,0,119.12,679.97,1,Churned,Yes,1,88,3068,Dissatisfaction,Product dissatisfaction,Group 4,Group 1,3999
2454-RPBRZ,Female,67,1,0,0,3,1,1,12,Q3,7,1,30.63,1,1,2,27,0,1,1,0,1,0,0,1,1,1,1,98.1,1060.2,49.06,0,367.56,1378.7,3,Churned,Yes,1,90,2709,Dissatisfaction,Service dissatisfaction,Group 4,Group 1,2454
2265-CYWIV,Female,68,1,0,0,3,1,1,4,Q3,7,1,18.91,1,1,2,20,1,0,0,0,1,1,0,1,1,1,1,99.6,347.65,25.79,0,75.64,397.5,1,Churned,Yes,1,77,4708,Dissatisfaction,Network reliability,Group 4,Group 3,2265
4550-VBOFE,Male,69,1,0,0,3,1,1,70,Q3,9,1,17.45,1,1,2,20,0,1,1,0,1,1,0,1,1,1,1,102.95,7101.5,15.24,0,1221.5,8307.76,1,Churned,Yes,1,91,5005,Competitor,Competitor had better devices,Group 4,Group 3,4550
7409-KIUTL,Female,80,0,0,0,3,0,0,1,Q3,8,1,28.64,0,1,2,5,0,0,0,0,0,0,0,1,1,1,1,71,71,0,0,28.64,99.64,3,Churned,Yes,1,72,5345,Competitor,Competitor made better offer,Group 3,Group 3,7409
1732-VHUBQ,Female,73,1,0,0,3,1,1,47,Q3,8,1,26.95,0,1,2,26,0,0,0,0,0,0,0,1,1,0,1,70.55,3309.25,26.99,0,1266.65,4548.91,3,Churned,Yes,1,82,4457,Competitor,Competitor made better offer,Group 4,Group 2,1732
0679-IDSTG,Female,73,1,0,0,3,1,1,1,Q3,9,1,37.3,0,1,2,8,0,0,0,0,0,0,0,1,1,1,1,69.25,69.25,0,0,37.3,106.55,1,Churned,Yes,1,87,4568,Competitor,Competitor had better devices,Group 4,Group 3,679
8802-UNOJF,Male,65,0,0,0,2,0,0,12,Q3,9,1,28.63,0,1,3,7,0,1,1,1,0,0,0,0,1,1,2,83.8,1029.75,44.58,80,343.56,1408.73,1,Churned,Yes,1,78,5565,Competitor,Competitor had better devices,Group 4,Group 4,8802
6313-GIDIT,Male,73,0,0,0,3,0,0,53,Q3,8,0,0,0,1,1,25,0,1,1,0,1,1,0,1,1,1,1,54.45,2854.55,20.16,0,0,2834.39,2,Churned,Yes,1,65,6280,Price,Price too high,Group 3,Group 4,6313
2845-AFFTX,Male,78,1,0,0,3,0,0,41,Q3,9,1,22.56,1,1,2,15,0,0,1,0,1,1,0,1,1,1,1,99.8,4259.3,8.88,0,924.96,5175.38,1,Churned,Yes,1,76,4726,Dissatisfaction,Product dissatisfaction,Group 4,Group 3,2845
2815-CPTUL,Male,68,0,0,0,3,0,0,5,Q3,9,1,2.27,0,1,2,17,0,0,0,0,0,0,0,1,1,1,2,70.25,331.9,12.48,0,11.35,330.77,2,Churned,Yes,1,89,3684,Price,Price too high,Group 4,Group 2,2815
1891-FZYSA,Male,65,1,0,0,2,1,1,69,Q3,9,1,16.34,1,1,2,4,0,1,0,0,1,0,0,0,1,1,1,89.95,6143.15,6.79,110,1127.46,7373.82,1,Churned,Yes,1,82,6363,Competitor,Competitor had better devices,Group 4,Group 4,1891
9685-WKZGT,Male,67,0,0,0,3,0,0,14,Q3,8,1,16.32,1,1,2,11,0,0,0,0,0,0,0,1,1,1,1,74.95,1036.75,39.29,0,228.48,1225.94,3,Churned,Yes,1,70,2075,Price,Extra data charges,Group 3,Group 1,9685
6022-UGGSO,Female,70,0,0,0,3,0,0,32,Q3,9,1,33.22,0,1,2,9,0,1,0,0,0,0,0,1,1,1,1,74.4,2276.95,44.31,0,1063.04,3295.68,1,Churned,Yes,1,90,2091,Competitor,Competitor had better devices,Group 4,Group 1,6022
3923-CSIHK,Female,69,1,0,0,3,1,1,50,Q3,7,1,4.6,0,1,3,24,0,0,0,0,0,0,0,1,1,1,1,71.05,3444.85,0,0,230,3674.85,3,Churned,Yes,1,94,5746,Other,Poor expertise of online support,Group 4,Group 4,3923
3677-IYRBF,Female,73,0,0,0,3,0,0,2,Q3,8,0,0,0,1,1,13,0,0,1,0,0,0,0,1,1,1,1,30.4,78.65,0,0,0,78.65,1,Churned,Yes,1,90,4002,Attitude,Attitude of support person,Group 4,Group 2,3677
8118-LSUEL,Male,74,0,0,0,3,0,0,23,Q3,8,1,17.62,1,1,2,29,0,1,1,0,1,1,0,1,1,1,1,106.4,2483.5,0,0,405.26,2888.76,1,Churned,Yes,1,79,5507,Dissatisfaction,Product dissatisfaction,Group 4,Group 4,8118
5277-ZLOOR,Female,78,0,0,0,3,0,0,2,Q3,7,1,5.49,1,1,2,25,0,0,0,0,1,0,0,1,1,1,1,85.55,187.45,0,0,10.98,198.43,3,Churned,Yes,1,86,5512,Dissatisfaction,Network reliability,Group 4,Group 4,5277
4248-HCETZ,Male,77,1,0,0,3,1,1,30,Q3,7,1,6.23,0,1,2,4,0,1,1,0,0,0,0,1,1,1,2,79.65,2365.15,0,0,186.9,2552.05,3,Churned,Yes,1,73,2174,Attitude,Attitude of support person,Group 3,Group 1,4248
9174-FKWZE,Female,70,0,0,0,3,0,0,1,Q3,8,1,22.92,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,19.45,19.45,0,0,22.92,42.37,1,Churned,Yes,1,78,3848,Dissatisfaction,Limited range of services,Group 4,Group 2,9174
